t,Yar,Yar+,Yar*,Ye-,Nar+,Nar*,Te,ydot0,ydot1,ydot2,term4,qu,hu
0.0027340000,0.9975566729,0.0024428689,0.0000004247,0.0000000335,392206766352449088.0000000000,68181690104116.1718750000,21994.3853026344,-27.8412719093,-0.0001330229,-77.2717502248,16.3943298813,5,0.0000010326
0.0027350000,0.9975853264,0.0024142159,0.0000004245,0.0000000332,387617558933008000.0000000000,68161588678472.9296875000,21659.3667107154,-27.6367850601,-0.0001329799,-72.7029961771,13.9120824186,5,0.0000010326
0.0027360000,0.9976137539,0.0023857889,0.0000004244,0.0000000328,383064293968441152.0000000000,68141477869634.3593750000,21349.2866748412,-27.3853714506,-0.0001329369,-68.7415715111,11.8890576947,5,0.0000010326
0.0027370000,0.9976418942,0.0023576492,0.0000004243,0.0000000324,378556776046016128.0000000000,68121353531016.9218750000,21058.7997798514,-27.1009230706,-0.0001328939,-65.2503060111,10.2140100174,5,0.0000010326
0.0027380000,0.9976696929,0.0023298510,0.0000004241,0.0000000320,374103720566007936.0000000000,68101211983357.2968750000,20783.6799806596,-26.7930304090,-0.0001328509,-62.1306064572,8.8083941277,5,0.0000010326
0.0027390000,0.9976971536,0.0023023908,0.0000004240,0.0000000316,369704576938641024.0000000000,68081053480802.6796875000,20523.0426761521,-26.4680395357,-0.0001328080,-59.3280452916,7.6251875413,5,0.0000010326
0.0027400000,0.9977152926,0.0022842521,0.0000004239,0.0000000314,366798609386822528.0000000000,68067631942593.5468750000,20362.0960308153,-26.2447994959,-0.0001327794,2942.2490248829,6.9594728046,5,0.0000000002
0.0027410000,0.9976748044,0.0023247399,0.0000004238,0.0000000319,373284941759764096.0000000000,68042805824805.0703125000,40096.5378483927,165.9458559307,-0.0001327363,1520.6596302105,1336.5342652715,2,0.0000000364
0.0027420000,0.9974382155,0.0025613257,0.0000004236,0.0000000352,411176613697160832.0000000000,68006198970958.0156250000,43144.1924385782,286.0200175577,-0.0001326962,-2331.4531931232,2155.9427276572,3,0.0000000004
0.0027430000,0.9973212019,0.0026783378,0.0000004235,0.0000000368,429910715712882624.0000000000,67974530969613.3437500000,32733.4199659595,29.3022363646,-0.0001326499,-577.0921086324,455.8271554732,4,0.0000001279
0.0027440000,0.9973116919,0.0026878478,0.0000004234,0.0000000369,431433113878659264.0000000000,67952271662691.7031250000,29586.6266763364,-4.0539625200,-0.0001326077,-330.7147299555,226.1492198608,5,0.0000002479
0.0027450000,0.9973223433,0.0026771967,0.0000004232,0.0000000368,429728044759772032.0000000000,67931893525470.8906250000,27793.7081712702,-15.8614597039,-0.0001325665,-235.2313507034,140.4097334444,5,0.0000002479
0.0027460000,0.9973392687,0.0026602717,0.0000004231,0.0000000365,427018541190957376.0000000000,67913828188632.5234375000,26646.3475020116,-21.0895764394,-0.0001325290,-188.1663760609,99.7234221054,5,0.0000004073
0.0027470000,0.9973664790,0.0026330619,0.0000004229,0.0000000362,422662390203645440.0000000000,67890574933539.8281250000,25520.0380790530,-24.6705527433,-0.0001324801,-150.9728841525,68.9316676051,5,0.0000002950
0.0027480000,0.9973973734,0.0026021681,0.0000004228,0.0000000357,417716143858289472.0000000000,67867108212963.9062500000,24635.5138463804,-26.5182668684,-0.0001324302,-127.1134797842,50.2186990138,4,0.0000004535
0.0027490000,0.9974218292,0.0025777127,0.0000004227,0.0000000354,413800511689366784.0000000000,67849482815314.0156250000,24082.3002520405,-27.2824610841,-0.0001323926,-114.2614762102,40.6443362804,4,0.0000004535
0.0027500000,0.9974545995,0.0025449431,0.0000004225,0.0000000349,408553345943075328.0000000000,67826443625551.2109375000,23457.3534432275,-27.8156240727,-0.0001323433,-101.4397057598,31.5736043703,4,0.0000007350
0.0027510000,0.9974751015,0.0025244414,0.0000004224,0.0000000347,405270399427697408.0000000000,67812215684037.1484375000,23115.7939467302,-27.9678886947,-0.0001323128,-95.1155454224,27.3230310058,4,0.0000007350
0.0027520000,0.9975163146,0.0024832291,0.0000004222,0.0000000341,398670619006270208.0000000000,67783782976714.4921875000,22511.8215993592,-28.0122539970,-0.0001322519,-84.9848794503,20.9003659833,4,0.0000007350
0.0027530000,0.9975368914,0.0024626527,0.0000004221,0.0000000338,395375285949974976.0000000000,67769569127323.4531250000,22240.2017245673,-27.9455315471,-0.0001322215,-80.8327601104,18.4283510962,4,0.0000007350
0.0027540000,0.9975573876,0.0024421568,0.0000004220,0.0000000335,392092717299169280.0000000000,67755352843169.0156250000,21984.4458814888,-27.8374765667,-0.0001321910,-77.1350464560,16.3167084611,4,0.0000007350
0.0027550000,0.9975965682,0.0024029770,0.0000004218,0.0000000330,385817409458841920.0000000000,67727975182922.9765625000,21531.6600047285,-27.5430720792,-0.0001321325,-71.0488307240,13.0496014925,4,0.0000014150
0.0027560000,0.9976352636,0.0023642823,0.0000004216,0.0000000325,379619317337549248.0000000000,67700575924295.7343750000,21121.2127021376,-27.1712031352,-0.0001320739,-65.9962716155,10.5589251101,4,0.0000014150
0.0027570000,0.9976352636,0.0023642823,0.0000004216,0.0000000325,379619317337549248.0000000000,67700575924295.7343750000,21121.2127021376,-27.1712031352,-0.0001320739,-65.9962716155,10.5589251101,4,0.0000014150
0.0027580000,0.9976734366,0.0023261100,0.0000004215,0.0000000319,373504424742910848.0000000000,67673152584328.9062500000,20746.7992684372,-26.7498600543,-0.0001320154,-61.7273388435,8.6327764975,4,0.0000014150
0.0027590000,0.9977110020,0.0022885453,0.0000004213,0.0000000314,367486427909096128.0000000000,67645699435499.5234375000,20399.9382968978,-26.2981956324,-0.0001319569,-58.0403972101,7.1115441240,4,0.0000014150
0.0027600000,0.9977152592,0.0022842882,0.0000004213,0.0000000314,366804391941728256.0000000000,67642540051521.4531250000,20362.1179471593,-26.2452167509,-0.0001319501,2942.2479513568,6.9596617930,4,0.0000000001
0.0027610000,0.9976767520,0.0023227950,0.0000004211,0.0000000319,372973370942626880.0000000000,67618259401884.1562500000,39981.4327725406,162.7013291460,-0.0001319079,1543.1301181985,1314.7970949175,3,0.0000000693
0.0027620000,0.9974381814,0.0025613624,0.0000004210,0.0000000352,411182495543971008.0000000000,67581490518921.4375000000,43143.8373874098,286.0105967475,-0.0001318675,-2331.3950776680,2155.8842610064,3,0.0000000004
0.0027630000,0.9973226796,0.0026768628,0.0000004208,0.0000000368,429674596086891776.0000000000,67551175456601.3359375000,32954.0607212748,32.3175151639,-0.0001318235,-598.6617270312,476.2353993322,4,0.0000001156
0.0027640000,0.9973113456,0.0026881968,0.0000004207,0.0000000369,431488976887657280.0000000000,67530192419388.4140625000,29840.2100179695,-1.9917326801,-0.0001317841,-346.6378127210,240.7103565459,4,0.0000001890
0.0027650000,0.9973254036,0.0026741392,0.0000004206,0.0000000367,429238573313293376.0000000000,67503898120767.1562500000,27526.8888784900,-17.2296837226,-0.0001317309,-223.3889307426,130.0374342280,5,0.0000003605
0.0027660000,0.9973393828,0.0026601602,0.0000004205,0.0000000365,427000702037622144.0000000000,67489593723338.0234375000,26642.3667804391,-21.1045501355,-0.0001317012,-188.0175379609,99.5981278863,5,0.0000003605
0.0027670000,0.9973720519,0.0026274917,0.0000004203,0.0000000361,421770597706150080.0000000000,67462207260464.0390625000,25337.9468446825,-25.1173238087,-0.0001316434,-145.7050106308,64.7130751404,4,0.0000006787
0.0027680000,0.9973956668,0.0026038773,0.0000004202,0.0000000358,417989805314212032.0000000000,67444501769228.7578125000,24678.3301675611,-26.4468821921,-0.0001316058,-128.1708198175,51.0245696172,4,0.0000004566
0.0027690000,0.9974201986,0.0025793459,0.0000004200,0.0000000354,414062014866728512.0000000000,67426862630549.9765625000,24113.5810191913,-27.2482705638,-0.0001315681,-114.9552028127,41.1476253349,4,0.0000004566
0.0027700000,0.9974452839,0.0025542611,0.0000004199,0.0000000351,410045409247297792.0000000000,67409284015814.4765625000,23621.9457890230,-27.7090522751,-0.0001315306,-104.6586188456,33.7961374743,4,0.0000009123
0.0027710000,0.9974706759,0.0025288696,0.0000004198,0.0000000347,405979490509843904.0000000000,67391730642752.0156250000,23185.0692764358,-27.9459041950,-0.0001314930,-96.3659546904,28.1484602273,4,0.0000009123
0.0027720000,0.9975218536,0.0024776928,0.0000004196,0.0000000340,397783983791347456.0000000000,67356664190760.1875000000,22438.7752614304,-27.9979303499,-0.0001314178,-83.8405050496,20.2104649916,4,0.0000009123
0.0027730000,0.9975473186,0.0024522283,0.0000004194,0.0000000337,393705753888210816.0000000000,67339129553281.3046875000,22107.2611898330,-27.8957543819,-0.0001313803,-78.8888544146,17.3061154639,4,0.0000009123
0.0027740000,0.9975726718,0.0024268755,0.0000004193,0.0000000333,389645221032556032.0000000000,67321592016568.9765625000,21800.4992812663,-27.7354527725,-0.0001313428,-74.5998482148,14.9207034483,4,0.0000009123
0.0027750000,0.9975978898,0.0024016580,0.0000004192,0.0000000330,385606146566702016.0000000000,67304050009123.5234375000,21516.0519907875,-27.5318097278,-0.0001313052,-70.8518013387,12.9475737172,4,0.0000009123
0.0027760000,0.9976380623,0.0023614863,0.0000004190,0.0000000324,379171427077442880.0000000000,67275778584636.0390625000,21092.8481681200,-27.1419342463,-0.0001312448,-65.6619385702,10.4019502011,4,0.0000014693
0.0027770000,0.9976380623,0.0023614863,0.0000004190,0.0000000324,379171427077442880.0000000000,67275778584636.0390625000,21092.8481681200,-27.1419342463,-0.0001312448,-65.6619385702,10.4019502011,4,0.0000014693
0.0027780000,0.9976638195,0.0023357295,0.0000004189,0.0000000321,375045438640803840.0000000000,67257403146521.0234375000,20837.4473558522,-26.8601418640,-0.0001312056,-62.7362881556,9.0713721196,4,0.0000009541
0.0027790000,0.9976893070,0.0023102425,0.0000004188,0.0000000317,370962453269843968.0000000000,67239014675712.2421875000,20595.7035149776,-26.5627658904,-0.0001311664,-60.0972739857,7.9415325626,4,0.0000009541
0.0027800000,0.9977151953,0.0022843547,0.0000004186,0.0000000314,366815044532179136.0000000000,67220104250477.7734375000,20361.1913588106,-26.2458772256,-0.0001311261,2942.2531093399,6.9564915654,4,0.0000000002
0.0027810000,0.9976702480,0.0023293015,0.0000004185,0.0000000320,374015707749418240.0000000000,67194725187565.1093750000,40341.2968923727,172.9974947390,-0.0001310825,1471.8041870479,1383.7976222290,4,0.0000001063
0.0027820000,0.9974381522,0.0025613943,0.0000004184,0.0000000352,411187598882501440.0000000000,67159438064734.1875000000,43145.2822387933,286.0690130085,-0.0001310440,-2331.7955339307,2156.2737121728,4,0.0000000003
0.0027830000,0.9973247283,0.0026748168,0.0000004182,0.0000000367,429347047964356608.0000000000,67130688121686.8515625000,33231.6552066041,36.2446787755,-0.0001310027,-626.6406139463,502.7580334367,4,0.0000001060
0.0027840000,0.9973115172,0.0026880278,0.0000004181,0.0000000369,431461929034792000.0000000000,67107021781471.1484375000,29678.5715728681,-3.3180725502,-0.0001309582,-336.4178741495,231.3571591878,4,0.0000001650
0.0027850000,0.9973225902,0.0026769551,0.0000004179,0.0000000368,429689363257152896.0000000000,67085746623231.6562500000,27772.3421505120,-15.9744561823,-0.0001309153,-234.2608140660,139.5571621997,5,0.0000002580
0.0027860000,0.9973423455,0.0026572002,0.0000004178,0.0000000365,426526827463268928.0000000000,67065382013775.0234375000,26490.0807704965,-21.6742522191,-0.0001308730,-182.5053390659,94.9412784228,5,0.0000002580
0.0027870000,0.9973709409,0.0026286054,0.0000004177,0.0000000361,421948893831415168.0000000000,67041782731104.6796875000,25375.8261932517,-25.0265620498,-0.0001308232,-146.7807273603,65.5724749905,4,0.0000004405
0.0027880000,0.9973936321,0.0026059146,0.0000004175,0.0000000358,418315987357654016.0000000000,67024800742474.2109375000,24731.2743320494,-26.3556998601,-0.0001307871,-129.4891596281,52.0336208991,4,0.0000004405
0.0027890000,0.9974172313,0.0025823158,0.0000004174,0.0000000355,414537539255464640.0000000000,67007883772864.5625000000,24178.3775490230,-27.1707105011,-0.0001307510,-116.3903116094,42.1992646153,4,0.0000004405
0.0027900000,0.9974496478,0.0025498999,0.0000004173,0.0000000350,409347073258296576.0000000000,66985312142170.4765625000,23544.4590814746,-27.7617666417,-0.0001307027,-103.1281398534,32.7350214347,4,0.0000007383
0.0027910000,0.9974702355,0.0025293125,0.0000004172,0.0000000347,406050427290901760.0000000000,66971198436879.6796875000,23195.5366879795,-27.9398248313,-0.0001306725,-96.5481337865,28.2724045920,4,0.0000007383
0.0027920000,0.9975115766,0.0024879722,0.0000004170,0.0000000342,399430214806759680.0000000000,66942991087384.3828125000,22575.5286378334,-28.0215172177,-0.0001306121,-85.9970892843,21.5168744587,4,0.0000007383
0.0027930000,0.9975322481,0.0024673011,0.0000004169,0.0000000339,396119748273039616.0000000000,66928891975674.9453125000,22298.2134770341,-27.9657361741,-0.0001305819,-81.7046132359,18.9371039308,4,0.0000007383
0.0027940000,0.9975528576,0.0024466920,0.0000004168,0.0000000336,392819072560013888.0000000000,66914791724344.1484375000,22038.1748655471,-27.8652861353,-0.0001305517,-77.8998504426,16.7445647484,4,0.0000007383
0.0027950000,0.9975937957,0.0024057546,0.0000004166,0.0000000330,386262311456809600.0000000000,66886581472118.6015625000,21561.9480539571,-27.5671608839,-0.0001304913,-71.4398045945,13.2506722830,4,0.0000007383
0.0027960000,0.9976140824,0.0023854683,0.0000004165,0.0000000328,383012934726919680.0000000000,66872468684491.8125000000,21342.2005457174,-27.3829837927,-0.0001304611,-68.6639758984,11.8474581872,4,0.0000007383
0.0027970000,0.9976489091,0.0023506423,0.0000004163,0.0000000323,377434351137491008.0000000000,66847988191332.1484375000,20985.3772551187,-27.0257868569,-0.0001304089,-64.4088336644,9.8235775928,5,0.0000012798
0.0027980000,0.9976832480,0.0023163040,0.0000004162,0.0000000318,371933512029441792.0000000000,66823484225193.2109375000,20653.6792262535,-26.6349925156,-0.0001303566,-60.7151770833,8.2010043346,5,0.0000012798
0.0027990000,0.9976917525,0.0023077997,0.0000004161,0.0000000317,370571110988678016.0000000000,66817354295071.0937500000,20574.2369548679,-26.5335101618,-0.0001303435,-59.8654570722,7.8465399085,5,0.0000003200
0.0028000000,0.9977152229,0.0022843298,0.0000004160,0.0000000314,366811051928885632.0000000000,66800307415187.2031250000,20363.8419035572,-26.2458868146,-0.0001303072,2942.2341758491,6.9660637849,5,0.0000000003
0.0028010000,0.9976762056,0.0023233466,0.0000004159,0.0000000319,373061740551976256.0000000000,66776228815717.2421875000,40015.3268735554,163.6514790748,-0.0001302653,1536.5513873340,1321.1613805842,3,0.0000000814
0.0028020000,0.9974381897,0.0025613593,0.0000004157,0.0000000352,411182005613082304.0000000000,66740026003476.7500000000,43142.7616717982,285.9693989891,-0.0001302256,-2331.1156552572,2155.6116147817,3,0.0000000006
0.0028030000,0.9973221649,0.0026773827,0.0000004156,0.0000000368,429757818816411648.0000000000,66709691202127.2421875000,32875.9970231986,31.2397985536,-0.0001301815,-590.9590791438,468.9440581115,4,0.0000000842
0.0028040000,0.9973114684,0.0026880792,0.0000004155,0.0000000369,431470155421280192.0000000000,66688418027503.3359375000,29731.6354164789,-2.8872247384,-0.0001301414,-339.7425108710,234.3976851867,4,0.0000002238
0.0028050000,0.9973233987,0.0026761492,0.0000004153,0.0000000367,429560355721824320.0000000000,66665841642928.7968750000,27702.3879989911,-16.3401362368,-0.0001300957,-231.1095448507,136.7922095455,4,0.0000002238
0.0028060000,0.9973404918,0.0026590565,0.0000004152,0.0000000365,426823998331157504.0000000000,66648287820003.3828125000,26586.8065735783,-21.3152525097,-0.0001300593,-185.9845535110,97.8784473454,4,0.0000002238
0.0028070000,0.9973683764,0.0026311724,0.0000004151,0.0000000361,422359883601566400.0000000000,66625130511960.4296875000,25461.9635708217,-24.8154294919,-0.0001300105,-149.2630606456,67.5607483919,3,0.0000002996
0.0028080000,0.9973913824,0.0026081668,0.0000004149,0.0000000358,418676589741523072.0000000000,66607906867771.4921875000,24791.8230358859,-26.2477151684,-0.0001299739,-131.0129745982,53.2052383120,3,0.0000002996
0.0028090000,0.9974254489,0.0025741010,0.0000004148,0.0000000353,413222205970312448.0000000000,66583724360295.3984375000,24008.8366693332,-27.3622375159,-0.0001299223,-112.6623913336,39.4850439527,4,0.0000004841
0.0028100000,0.9974521777,0.0025473727,0.0000004147,0.0000000350,408942397785899968.0000000000,66565309201041.9843750000,23502.7820136912,-27.7864658097,-0.0001298829,-102.3095613422,32.1731706687,4,0.0000004841
0.0028110000,0.9974727270,0.0025268237,0.0000004146,0.0000000347,405651881658823936.0000000000,66551303937456.3359375000,23156.5307893364,-27.9528627501,-0.0001298529,-95.8398537939,27.8035950739,4,0.0000007372
0.0028120000,0.9975140382,0.0024855133,0.0000004144,0.0000000341,399036420412364800.0000000000,66523316431881.4921875000,22544.4492883643,-28.0156280935,-0.0001297929,-85.4962984207,21.2130609996,4,0.0000007372
0.0028130000,0.9975346653,0.0024648866,0.0000004143,0.0000000338,395733055973931008.0000000000,66509325242003.8828125000,22269.1140865272,-27.9548660085,-0.0001297630,-81.2629823673,18.6798696514,4,0.0000007372
0.0028140000,0.9975552324,0.0024443199,0.0000004142,0.0000000336,392439156418653632.0000000000,66495333046548.8828125000,22011.0294685043,-27.8504770702,-0.0001297330,-77.5096160198,16.5267229032,4,0.0000007372
0.0028150000,0.9976063714,0.0023931818,0.0000004139,0.0000000329,384248459412134208.0000000000,66460232087422.2421875000,21425.9795040918,-27.4550905077,-0.0001296579,-69.7041208575,12.3670910985,4,0.0000011113
